,0,1,page,table,insur_fund,isin
455,Security Name,% of AUM,12,table_1,SAMPLE_FUND,123/ABC/2345
456,NIL,NA,12,table_1,SAMPLE_FUND,123/ABC/2345
457,TOP 10 BONDS IN THE FUND,,12,table_1,SAMPLE_FUND,123/ABC/2345
458,Security Name,% of AUM,12,table_1,SAMPLE_FUND,123/ABC/2345
459,NIL,NA,12,table_1,SAMPLE_FUND,123/ABC/2345
460,FUND PROFILE,,12,table_1,SAMPLE_FUND,123/ABC/2345
461,Modified Duration (Debt & Money Market Instruments),0.00,12,table_1,SAMPLE_FUND,123/ABC/2345
462,Average Maturity (In Years),0.00,12,table_1,SAMPLE_FUND,123/ABC/2345
463,Yield to Maturity,0.00%,12,table_1,SAMPLE_FUND,123/ABC/2345
464,Beta,0.94,12,table_1,SAMPLE_FUND,123/ABC/2345
465,ASSET MIX,,13,table_1,SAMPLE_FUND,123/ABC/2345
466,MMI & Others - Rs 2.02 Cr,,13,table_1,SAMPLE_FUND,123/ABC/2345
467,5.56%,,13,table_1,SAMPLE_FUND,123/ABC/2345
468,,Debt - Rs 34.23 Cr,13,table_1,SAMPLE_FUND,123/ABC/2345
469,,94.44%,13,table_1,SAMPLE_FUND,123/ABC/2345
470,7.69%,,13,table_1,SAMPLE_FUND,123/ABC/2345
471,7.26%,,13,table_1,SAMPLE_FUND,123/ABC/2345
472,6.91%,,13,table_1,SAMPLE_FUND,123/ABC/2345
473,6.16% 5.90% 6.48%,6.00% 6.33% 5.66% 6.09%,13,table_1,SAMPLE_FUND,123/ABC/2345
474,2 Year* 3 Year* 4 Year*,5 Year* Since Inception*,13,table_1,SAMPLE_FUND,123/ABC/2345
475,Benchmark Return,,13,table_1,SAMPLE_FUND,123/ABC/2345
476,Above Fund Returns are after deduction of Fund Management Charges (FMC),,13,table_1,SAMPLE_FUND,123/ABC/2345
477,TOP 10 EQUITIES IN THE FUND,,13,table_1,SAMPLE_FUND,123/ABC/2345
478,Security Name,% of AUM,13,table_1,SAMPLE_FUND,123/ABC/2345
479,NIL,NA,13,table_1,SAMPLE_FUND,123/ABC/2345
480,TOP 10 GOVERNMENT SECURITIES IN THE FUND,,13,table_1,SAMPLE_FUND,123/ABC/2345
481,Security Name,% of AUM,13,table_1,SAMPLE_FUND,123/ABC/2345
482,6.48 GOI 06 OCT 35,24.80%,13,table_1,SAMPLE_FUND,123/ABC/2345
483,6.90 GOI 15 APRIL 2065,23.93%,13,table_1,SAMPLE_FUND,123/ABC/2345
484,7.83 GUJARAT SDL 13 JUL 2026,2.78%,13,table_1,SAMPLE_FUND,123/ABC/2345
485,6.01 GOI 21 JULY 2030,2.05%,13,table_1,SAMPLE_FUND,123/ABC/2345
486,7.80 GUJARAT SDL 27 DEC 2027,1.42%,13,table_1,SAMPLE_FUND,123/ABC/2345
487,7.73 HARYANA SDL 18 FEB 2045,0.97%,13,table_1,SAMPLE_FUND,123/ABC/2345
488,7.29 SGB 27 JANUARY 2033,0.87%,13,table_1,SAMPLE_FUND,123/ABC/2345
489,7.25 MAHARASHTRA SDL 28 DEC 2026,0.70%,13,table_1,SAMPLE_FUND,123/ABC/2345
490,7.38 GOI 20 JUNE 2027,0.19%,13,table_1,SAMPLE_FUND,123/ABC/2345
491,7.54 GOI 23 MAY 2036,0.15%,13,table_1,SAMPLE_FUND,123/ABC/2345
492,TOP 10 BONDS IN THE FUND,,13,table_1,SAMPLE_FUND,123/ABC/2345
493,Security Name,% of AUM,13,table_1,SAMPLE_FUND,123/ABC/2345
494,7.12 POWER GRID CORPORATION 24 DECEMBER 2034,7.03%,13,table_1,SAMPLE_FUND,123/ABC/2345
495,7.65 INDIAN RAILWAY FINANCE CORP LTD 30 DECEMBER 2032,5.59%,13,table_1,SAMPLE_FUND,123/ABC/2345
496,7.80 YES BANK  29 SEP 2027,4.68%,13,table_1,SAMPLE_FUND,123/ABC/2345
497,6.85 NABARD 19 JAN 2029,4.11%,13,table_1,SAMPLE_FUND,123/ABC/2345
498,7.37 NABARD 28 MAY 2035,2.75%,13,table_1,SAMPLE_FUND,123/ABC/2345
499,6.65 FOOD CORPORATION OF INDIA GOVT GUARANTEED 23 OCT 2030,1.89%,13,table_1,SAMPLE_FUND,123/ABC/2345
500,7.66 POWER FINANCE CORP 15 APRIL 2033 (PUT OPTION 15.04.26),1.40%,13,table_1,SAMPLE_FUND,123/ABC/2345
501,7.45 ALTIUS TELE INFRA 20 APR 2035 (Step up & Step down),1.40%,13,table_1,SAMPLE_FUND,123/ABC/2345
502,7.43 NABFID 04 JULY 2034 (Put option),1.38%,13,table_1,SAMPLE_FUND,123/ABC/2345
503,7.23 SBI BANK INFRA 19 NOV 2039,1.36%,13,table_1,SAMPLE_FUND,123/ABC/2345
504,FUND PROFILE,,13,table_1,SAMPLE_FUND,123/ABC/2345
505,Modified Duration (Debt & Money Market Instruments),6.92,13,table_1,SAMPLE_FUND,123/ABC/2345
506,Average Maturity (In Years),15.00,13,table_1,SAMPLE_FUND,123/ABC/2345
507,Yield to Maturity,7.03%,13,table_1,SAMPLE_FUND,123/ABC/2345
508,Beta,0.90,13,table_1,SAMPLE_FUND,123/ABC/2345
509,ASSET MIX,,14,table_1,SAMPLE_FUND,123/ABC/2345
510,MMI & Others - Rs 3.22 Cr,,14,table_1,SAMPLE_FUND,123/ABC/2345
511,0.27%,,14,table_1,SAMPLE_FUND,123/ABC/2345
512,,Equity - Rs 1188.31 Cr,14,table_1,SAMPLE_FUND,123/ABC/2345
513,,99.73%,14,table_1,SAMPLE_FUND,123/ABC/2345
514,9.71%,10.42% 9.88% 9.72%,14,table_1,SAMPLE_FUND,123/ABC/2345
515,7.28% 7.07%,,14,table_1,SAMPLE_FUND,123/ABC/2345
516,0.46%,,14,table_1,SAMPLE_FUND,123/ABC/2345
517,0.99%,,14,table_1,SAMPLE_FUND,123/ABC/2345
518,1 Year 2 Year*,Since Inception* Adjusted since inception*#,14,table_1,SAMPLE_FUND,123/ABC/2345
519,Benchmark Return,,14,table_1,SAMPLE_FUND,123/ABC/2345
520,Above Fund Returns are after deduction of Fund Management Charges (FMC),,14,table_1,SAMPLE_FUND,123/ABC/2345
521,TOP 10 EQUITIES IN THE FUND,,14,table_1,SAMPLE_FUND,123/ABC/2345
522,Security Name,% of AUM,14,table_1,SAMPLE_FUND,123/ABC/2345
523,COMPUTER AGE MANAGEMENT SERVICES LIMITED,4.77%,14,table_1,SAMPLE_FUND,123/ABC/2345
524,CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED,4.27%,14,table_1,SAMPLE_FUND,123/ABC/2345
525,INDIAN ENERGY EXCHANGE LIMITED,3.78%,14,table_1,SAMPLE_FUND,123/ABC/2345
526,KARUR VYSYA BANK LIMITED,3.77%,14,table_1,SAMPLE_FUND,123/ABC/2345
527,CASTROL INDIA LIMITED,3.39%,14,table_1,SAMPLE_FUND,123/ABC/2345
528,J B CHEMICALS & PHARMACEUTICALS LTD,3.28%,14,table_1,SAMPLE_FUND,123/ABC/2345
529,MOTHERSON SUMI WIRING INDIA LIMITED,3.21%,14,table_1,SAMPLE_FUND,123/ABC/2345
530,ANGEL ONE LIMITED,3.20%,14,table_1,SAMPLE_FUND,123/ABC/2345
531,Gillette India Ltd,2.94%,14,table_1,SAMPLE_FUND,123/ABC/2345
532,EMAMI LTD,2.75%,14,table_1,SAMPLE_FUND,123/ABC/2345
533,TOP 10 GOVERNMENT SECURITIES IN THE FUND,,14,table_1,SAMPLE_FUND,123/ABC/2345
534,Security Name,% of AUM,14,table_1,SAMPLE_FUND,123/ABC/2345
535,NIL,NA,14,table_1,SAMPLE_FUND,123/ABC/2345
536,TOP 10 BONDS IN THE FUND,,14,table_1,SAMPLE_FUND,123/ABC/2345
537,Security Name,% of AUM,14,table_1,SAMPLE_FUND,123/ABC/2345
538,NIL,NA,14,table_1,SAMPLE_FUND,123/ABC/2345
539,FUND PROFILE,,14,table_1,SAMPLE_FUND,123/ABC/2345
540,Modified Duration (Debt & Money Market Instruments),0.01,14,table_1,SAMPLE_FUND,123/ABC/2345
541,Average Maturity (In Years),0.01,14,table_1,SAMPLE_FUND,123/ABC/2345
542,Yield to Maturity,5.08%,14,table_1,SAMPLE_FUND,123/ABC/2345
543,Beta,0.98,14,table_1,SAMPLE_FUND,123/ABC/2345
544,ASSET MIX,,15,table_1,SAMPLE_FUND,123/ABC/2345
545,MMI & Others - Rs 7.24 Cr 0.62%,,15,table_1,SAMPLE_FUND,123/ABC/2345
546,,Equity - Rs 1160.08 Cr,15,table_1,SAMPLE_FUND,123/ABC/2345
547,,99.38%,15,table_1,SAMPLE_FUND,123/ABC/2345
548,20.80% 21.37%,,15,table_1,SAMPLE_FUND,123/ABC/2345
549,11.02%,,15,table_1,SAMPLE_FUND,123/ABC/2345
550,8.61%,8.48% 7.87% 8.80%,15,table_1,SAMPLE_FUND,123/ABC/2345
551,FYTD 1 Year 2 Year*,Since Inception*,15,table_1,SAMPLE_FUND,123/ABC/2345
552,Benchmark Return,,15,table_1,SAMPLE_FUND,123/ABC/2345
553,Above Fund Returns are after deduction of Fund Management Charges (FMC),,15,table_1,SAMPLE_FUND,123/ABC/2345
554,TOP 10 EQUITIES IN THE FUND,,15,table_1,SAMPLE_FUND,123/ABC/2345
555,Security Name,% of AUM,15,table_1,SAMPLE_FUND,123/ABC/2345
556,HERO MOTOCORP LIMITED,5.98%,15,table_1,SAMPLE_FUND,123/ABC/2345
557,CUMMINS INDIA LIMITED,5.26%,15,table_1,SAMPLE_FUND,123/ABC/2345
558,ASHOK LEYLAND LIMITED,4.71%,15,table_1,SAMPLE_FUND,123/ABC/2345
559,BSE LIMITED,3.90%,15,table_1,SAMPLE_FUND,123/ABC/2345
560,FORTIS HEALTHCARE LIMITED,3.68%,15,table_1,SAMPLE_FUND,123/ABC/2345
561,One 97 Communications Limited,3.60%,15,table_1,SAMPLE_FUND,123/ABC/2345
562,THE FEDERAL BANK  LIMITED,3.60%,15,table_1,SAMPLE_FUND,123/ABC/2345
563,GE VERNOVA T&D INDIA LTD,3.48%,15,table_1,SAMPLE_FUND,123/ABC/2345
564,AU SMALL FINANCE BANK LIMITED,3.37%,15,table_1,SAMPLE_FUND,123/ABC/2345
565,FSN E-COMMERCE VENTURE LTD,3.33%,15,table_1,SAMPLE_FUND,123/ABC/2345
566,TOP 10 GOVERNMENT SECURITIES IN THE FUND,,15,table_1,SAMPLE_FUND,123/ABC/2345
567,Security Name,% of AUM,15,table_1,SAMPLE_FUND,123/ABC/2345
568,NIL,NA,15,table_1,SAMPLE_FUND,123/ABC/2345
569,TOP 10 BONDS IN THE FUND,,15,table_1,SAMPLE_FUND,123/ABC/2345
570,Security Name,% of AUM,15,table_1,SAMPLE_FUND,123/ABC/2345
571,NIL,NA,15,table_1,SAMPLE_FUND,123/ABC/2345
572,FUND PROFILE,,15,table_1,SAMPLE_FUND,123/ABC/2345
573,Modified Duration (Debt & Money Market Instruments),0.01,15,table_1,SAMPLE_FUND,123/ABC/2345
574,Average Maturity (In Years),0.01,15,table_1,SAMPLE_FUND,123/ABC/2345
575,Yield to Maturity Beta,5.08% 0.99,15,table_1,SAMPLE_FUND,123/ABC/2345
