,0,1,page,table,insur_fund,isin
383,10.08% IOT Utkal Energy Services Limited - 20.03.2027,1.58,14,table_1,SAMPLE_FUND,123/ABC/2345
384,7.62% NABARD  - 31.01.2028,1.27,14,table_1,SAMPLE_FUND,123/ABC/2345
385,7.83% IRFC - 21.03.2027,1.21,14,table_1,SAMPLE_FUND,123/ABC/2345
386,Others,4.94,14,table_1,SAMPLE_FUND,123/ABC/2345
387,MMI,14.07,14,table_1,SAMPLE_FUND,123/ABC/2345
388,NCA,1.56,14,table_1,SAMPLE_FUND,123/ABC/2345
389,Holdings,Portfolio % to Fund,15,table_1,SAMPLE_FUND,123/ABC/2345
390,Equity,95.42,15,table_1,SAMPLE_FUND,123/ABC/2345
391,HDFC Bank Ltd.,8.43,15,table_1,SAMPLE_FUND,123/ABC/2345
392,Reliance Industries Ltd,8.01,15,table_1,SAMPLE_FUND,123/ABC/2345
393,ICICI Bank Ltd.,7.42,15,table_1,SAMPLE_FUND,123/ABC/2345
394,Larsen And Toubro Ltd.,6.18,15,table_1,SAMPLE_FUND,123/ABC/2345
395,Infosys Ltd.,5.41,15,table_1,SAMPLE_FUND,123/ABC/2345
396,Bharti Airtel  Ltd.,5.35,15,table_1,SAMPLE_FUND,123/ABC/2345
397,Axis Bank Ltd.,4.25,15,table_1,SAMPLE_FUND,123/ABC/2345
398,Mahindra & Mahindra Ltd,4.07,15,table_1,SAMPLE_FUND,123/ABC/2345
399,ICICI Prudential Bank ETF Nifty Bank Index,3.65,15,table_1,SAMPLE_FUND,123/ABC/2345
400,SBI ETF Nifty Bank,3.60,15,table_1,SAMPLE_FUND,123/ABC/2345
401,Others,39.05,15,table_1,SAMPLE_FUND,123/ABC/2345
402,MMI,4.47,15,table_1,SAMPLE_FUND,123/ABC/2345
403,NCA,0.11,15,table_1,SAMPLE_FUND,123/ABC/2345
404,Holdings,Portfolio % to Fund,16,table_1,SAMPLE_FUND,123/ABC/2345
405,Equity,92.35,16,table_1,SAMPLE_FUND,123/ABC/2345
406,HDFC Bank Ltd.,7.98,16,table_1,SAMPLE_FUND,123/ABC/2345
407,Reliance Industries Ltd,7.76,16,table_1,SAMPLE_FUND,123/ABC/2345
408,ICICI Bank Ltd.,7.24,16,table_1,SAMPLE_FUND,123/ABC/2345
409,Larsen And Toubro Ltd.,5.42,16,table_1,SAMPLE_FUND,123/ABC/2345
410,Bharti Airtel  Ltd.,5.18,16,table_1,SAMPLE_FUND,123/ABC/2345
411,Infosys Ltd.,4.75,16,table_1,SAMPLE_FUND,123/ABC/2345
412,ICICI Prudential Bank ETF Nifty Bank Index,3.95,16,table_1,SAMPLE_FUND,123/ABC/2345
413,SBI ETF Nifty Bank,3.91,16,table_1,SAMPLE_FUND,123/ABC/2345
414,State Bank of India.,3.83,16,table_1,SAMPLE_FUND,123/ABC/2345
415,Axis Bank Ltd.,3.78,16,table_1,SAMPLE_FUND,123/ABC/2345
416,Others,38.54,16,table_1,SAMPLE_FUND,123/ABC/2345
417,MMI,6.76,16,table_1,SAMPLE_FUND,123/ABC/2345
418,NCA,0.89,16,table_1,SAMPLE_FUND,123/ABC/2345
